Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
981,70,12122,7,9,1961,2007,999,0,999,1,0,1,0,3,1,6,0,2,588,76,0,0,0,0,178400
1432,70,4928,6,6,1976,1976,958,0,958,0,0,2,0,2,1,5,0,2,440,60,0,0,0,0,143750
191,70,10570,8,8,1932,1994,1549,1178,2727,0,0,2,1,3,1,10,2,2,440,74,0,0,0,0,315000
1140,98,8731,5,5,1920,1950,1167,0,1167,0,0,1,0,3,1,6,1,2,495,0,216,0,126,0,144000
993,80,9760,6,8,1964,1993,1020,831,1851,0,0,2,1,3,1,7,1,2,440,42,0,0,0,0,187000
1426,80,10721,6,6,1959,1959,1252,0,1252,0,0,1,0,3,1,7,0,2,528,39,0,0,0,0,142000
1219,52,6240,4,5,1947,1950,672,240,912,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,80500
607,82,12464,5,5,1996,1996,1040,0,1040,1,0,1,0,3,1,6,0,2,576,0,0,0,0,0,152000
181,70,2117,6,5,2000,2000,769,756,1525,0,0,2,1,3,1,5,1,2,440,0,0,0,0,0,177000
302,66,16226,8,5,1998,1999,1210,1242,2452,0,0,2,1,4,1,9,1,2,683,50,0,0,0,0,267000
497,70,12692,8,5,1992,1993,3228,0,3228,1,0,3,0,4,1,10,1,2,546,75,291,0,0,0,430000
1259,59,9587,7,5,2005,2005,1166,0,1166,1,0,2,0,2,1,5,0,2,400,0,0,0,0,0,190000
1223,78,10496,6,6,1949,1950,1168,678,1846,0,0,2,0,3,1,7,1,1,315,0,0,0,0,0,143000
1205,78,10140,5,6,1975,1975,1074,0,1074,1,0,1,1,3,1,6,0,2,495,88,0,0,0,0,153500
518,79,10208,7,5,1996,1997,1277,1067,2344,0,0,2,1,3,1,7,1,3,889,0,0,0,0,0,265000
1070,60,9600,5,7,1949,2003,893,0,893,0,1,1,0,2,1,4,0,2,576,0,0,0,0,0,135000
477,75,13125,6,5,1997,1998,1493,0,1493,1,0,2,0,3,1,7,1,2,508,39,0,0,0,0,208900
158,92,12003,8,5,2009,2010,774,1194,1968,0,0,2,1,4,1,8,1,3,680,75,0,0,0,0,269500
17,70,11241,6,7,1970,1970,1004,0,1004,1,0,1,0,2,1,5,1,2,480,0,0,0,0,0,149000
1073,50,7585,5,3,1948,1950,1002,454,1456,1,1,1,0,4,1,7,1,1,280,0,0,0,0,0,91500
547,70,8737,6,7,1923,1950,915,720,1635,0,0,1,1,3,1,6,1,2,440,38,0,144,0,0,210000
659,78,17503,6,5,1948,1950,912,546,1458,0,1,1,0,3,1,6,1,1,330,0,0,0,0,0,97500
1194,70,4500,6,5,1999,1999,1224,0,1224,1,0,2,0,2,1,5,0,2,402,304,0,0,0,0,165000
1020,43,3013,7,5,2005,2005,1506,0,1506,0,0,2,0,2,1,6,1,2,440,20,0,0,0,0,213490
1224,89,10680,5,3,1951,1951,2136,0,2136,0,0,2,0,4,1,7,0,2,528,30,0,0,0,0,137900
960,24,2572,7,5,1999,1999,696,720,1416,1,0,2,1,3,1,6,0,2,484,44,0,0,0,0,155000
1374,70,11400,10,5,2001,2002,2633,0,2633,1,0,2,1,2,1,8,2,3,804,140,0,0,0,0,466500
284,74,9612,8,5,2008,2009,1468,0,1468,0,0,2,0,3,1,6,1,3,898,150,0,0,0,0,244600
798,57,7677,5,5,1953,1953,773,0,773,0,0,1,0,2,1,4,0,1,240,0,0,0,0,0,110000
226,21,1680,5,5,1971,1971,630,672,1302,0,0,2,1,3,1,6,0,1,280,0,0,0,0,0,112000
27,60,7200,5,7,1951,2000,900,0,900,0,1,1,0,3,1,5,0,2,576,32,0,0,0,0,134800
438,50,6000,6,7,1926,2004,904,0,904,0,0,1,0,2,1,4,0,1,180,0,105,0,0,0,119000
1420,70,16381,6,5,1969,1969,1844,0,1844,1,0,2,0,3,1,7,1,2,540,73,216,0,0,0,223000
230,43,3182,7,5,2005,2006,1555,0,1555,0,0,2,0,2,1,7,1,2,430,20,0,0,0,0,192500
38,74,8532,5,6,1954,1990,1297,0,1297,0,1,1,0,3,1,5,1,2,498,0,0,0,0,0,153000
750,50,8405,4,3,1945,1950,1088,441,1529,0,0,2,0,4,1,9,0,1,240,0,185,0,0,0,98000
1046,70,13680,3,5,1955,1955,1733,0,1733,0,0,2,0,4,1,8,1,2,452,0,0,0,0,0,139600
470,76,9291,6,5,1993,1993,832,878,1710,0,0,2,1,3,1,7,0,2,506,70,0,0,0,0,187000
1246,78,12090,6,7,1984,2003,1140,728,1868,0,0,3,1,3,1,7,1,2,477,112,0,0,147,0,178000
1435,80,17400,5,5,1977,1977,1126,0,1126,1,0,2,0,3,1,5,1,2,484,41,0,0,0,0,160000
688,70,5105,7,5,2004,2004,551,551,1102,0,0,2,1,2,1,4,0,2,480,60,0,0,0,0,148800
1344,57,7558,6,6,1928,1950,1172,741,1913,0,0,1,1,3,1,9,1,2,342,0,0,0,0,0,177000
640,53,3982,8,5,2006,2006,1567,0,1567,1,0,2,0,1,1,7,1,3,648,0,0,0,0,0,264561
1262,80,9600,5,6,1956,1956,1050,0,1050,0,0,1,0,2,1,5,0,1,338,0,0,0,0,0,128900
1159,92,11932,8,5,2007,2008,1580,0,1580,0,0,2,0,3,1,7,0,3,830,24,0,0,0,0,235128
1218,72,8640,8,5,2009,2009,1314,0,1314,1,0,2,0,3,1,6,0,2,552,112,0,0,0,0,229456
1329,60,10440,6,7,1920,1950,1584,1208,2792,0,0,2,0,5,1,8,2,2,520,547,0,0,480,0,256000
801,79,12798,6,5,1997,1997,616,1072,1688,1,0,2,1,4,1,8,0,2,603,114,185,0,0,0,200000
161,70,11120,6,6,1984,1984,1232,0,1232,0,0,2,0,3,1,6,0,2,516,0,0,0,0,0,162500
957,24,1300,6,6,1980,1980,561,668,1229,0,0,1,1,2,1,5,1,2,462,0,0,0,0,0,124000
1187,107,10615,3,5,1900,1970,1014,685,1699,1,0,2,0,3,2,7,0,2,420,74,0,0,0,0,95000
822,60,6000,4,4,1953,1953,936,0,936,0,0,1,0,2,1,4,0,2,576,32,112,0,0,0,93000
1238,41,12393,7,5,2004,2005,847,1101,1948,0,0,2,1,4,1,8,1,2,434,48,0,0,0,0,195000
878,74,8834,9,5,2004,2005,1462,762,2224,1,0,2,1,4,1,10,1,3,738,0,0,0,0,0,350000
914,82,6270,5,6,1949,1950,1001,1001,2002,0,0,2,0,4,2,8,0,3,871,0,0,0,0,0,145000
153,70,14803,6,5,1971,1971,1097,896,1993,0,0,2,1,4,1,8,1,2,495,66,0,0,0,0,190000
1339,95,13450,7,5,2002,2002,920,941,1861,1,0,2,1,3,1,8,0,2,492,91,0,0,0,0,200000
510,80,9600,5,6,1959,1959,1041,0,1041,1,0,1,0,3,1,6,0,1,270,88,0,0,0,0,124500
1136,60,6180,6,5,1926,1950,986,0,986,0,0,1,0,2,1,5,1,1,180,128,0,0,0,0,102000
1252,70,3136,7,5,2003,2003,1405,0,1405,0,0,2,0,2,1,6,1,2,478,36,0,0,0,0,171750
104,94,10402,7,5,2009,2009,1226,0,1226,0,0,2,0,3,1,6,0,3,740,36,0,0,0,0,198900
587,55,10267,6,7,1918,2000,838,0,838,1,0,1,0,2,1,5,0,1,275,0,112,0,0,0,130000
1381,45,8212,3,3,1914,1950,864,0,864,1,0,1,0,2,1,5,0,1,200,0,96,0,0,0,58500
1144,70,9000,5,3,1959,1959,1006,0,1006,0,0,1,0,3,1,5,0,0,0,24,0,0,0,0,80000
54,68,50271,9,5,1981,1987,1842,0,1842,2,0,0,1,0,1,5,1,3,894,72,0,0,0,0,385000
152,107,13891,8,5,2007,2008,1710,0,1710,1,0,2,0,2,1,6,1,3,866,102,0,0,0,0,372402
404,93,12090,8,5,1998,1998,1165,1098,2263,0,0,2,1,4,1,10,1,2,420,123,0,0,0,0,258000
1417,60,11340,4,6,1885,1950,1246,1044,2290,0,0,2,0,4,2,11,0,2,560,0,114,0,0,0,122500
208,70,12493,4,5,1960,1960,1100,0,1100,1,0,1,0,3,1,6,1,1,312,0,0,0,0,0,141000
1382,70,12925,6,7,1970,1970,2117,0,2117,0,0,2,1,4,1,7,2,2,550,42,0,0,0,0,237500
1123,70,8926,4,3,1956,1956,960,0,960,0,0,1,0,3,1,5,0,1,288,0,0,0,160,0,112000
9,51,6120,7,5,1931,1950,1022,752,1774,0,0,2,0,2,2,8,2,2,468,0,205,0,0,0,129900
1015,60,11664,6,5,1948,1950,1082,0,1082,0,0,1,0,2,1,5,1,1,240,130,0,0,0,0,119200
1309,100,12000,5,7,1948,2005,1122,0,1122,1,0,1,0,2,1,6,0,2,528,36,0,0,0,0,147000
1061,41,4920,8,5,2001,2001,1338,0,1338,1,0,2,0,2,1,6,0,2,582,0,170,0,0,0,213500
453,70,9303,6,5,1996,1997,888,868,1756,1,0,2,1,3,1,7,0,2,422,122,0,0,0,0,204000
254,85,9350,6,7,1964,1991,1302,0,1302,0,1,2,0,3,1,7,0,1,309,0,0,0,0,0,158000
897,50,8765,4,6,1936,1950,951,0,951,0,0,1,0,2,1,6,0,1,327,28,0,0,0,0,106500
1379,21,1953,6,5,1973,1973,483,504,987,0,0,1,1,2,1,5,0,1,264,0,0,0,0,0,83000
881,60,7024,5,5,2005,2006,1090,0,1090,1,0,1,1,2,1,5,0,2,450,49,0,0,0,0,157000
1378,60,10998,5,5,1941,1960,984,620,1604,0,0,2,0,3,1,6,0,2,660,68,0,0,0,0,117000
624,70,2117,6,5,2000,2000,756,756,1512,0,0,2,1,2,1,4,1,2,440,32,0,0,0,0,168500
346,65,6435,6,5,1939,1950,972,605,1577,0,0,1,0,3,1,6,1,1,312,0,0,0,0,0,140200
1254,70,17542,7,7,1974,2003,1516,651,2167,1,0,2,1,3,1,9,2,2,518,47,0,0,0,0,294000
263,88,8471,6,7,1977,1995,1212,0,1212,1,0,1,0,3,1,6,1,2,492,12,0,0,0,0,151000
151,120,10356,5,6,1975,1975,969,0,969,0,0,1,1,3,1,5,0,2,440,0,0,0,0,0,122000
473,35,3675,6,5,2005,2005,1072,0,1072,1,0,1,0,2,1,5,0,2,525,28,0,0,0,0,148000
641,62,12677,8,5,2003,2004,1518,0,1518,0,0,1,1,1,1,6,1,2,588,140,0,0,0,0,274000
1447,70,26142,5,7,1962,1962,1188,0,1188,0,0,1,0,3,1,6,0,1,312,39,0,0,0,0,157900
1375,85,10625,7,5,2005,2005,1026,932,1958,0,0,2,1,3,1,9,1,3,936,210,0,0,0,0,250000
551,53,4043,6,6,1977,1977,1069,0,1069,0,0,2,0,2,1,4,0,2,440,55,0,0,200,0,140000
929,70,11838,8,5,2001,2001,1788,0,1788,0,0,2,0,3,1,7,1,2,522,151,0,0,0,0,236500
489,60,10800,5,4,1900,1970,1766,648,2414,0,0,2,0,3,2,10,1,2,520,0,0,0,0,0,160000
1322,70,6627,3,6,1949,1950,720,0,720,0,0,1,0,2,1,4,0,1,287,0,0,0,0,0,72500
1172,76,9120,6,6,1958,1958,1261,0,1261,1,0,1,0,3,1,6,1,2,433,0,0,0,288,0,163000
147,51,6120,5,7,1931,1993,875,0,875,1,0,1,0,2,1,5,0,1,180,0,0,0,0,0,105000
403,60,10200,5,8,1940,1997,672,0,672,0,0,1,0,2,1,4,0,1,240,0,0,0,0,0,108000
955,35,9400,6,5,1975,1975,980,0,980,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,127500
1405,60,10410,3,4,1915,1950,694,520,1214,0,0,1,0,3,1,6,0,3,936,0,160,0,0,0,105000
660,75,9937,5,7,1964,1999,1486,0,1486,1,0,1,0,3,1,7,0,2,480,0,0,0,0,0,167000
464,74,11988,6,7,1934,1995,849,811,1660,0,0,1,1,3,1,6,1,1,240,0,0,0,0,0,188700
187,70,9947,7,5,1990,1991,1217,0,1217,1,0,2,0,3,1,6,0,2,497,27,0,0,0,0,173000
1148,75,12000,7,7,1941,1950,860,704,1564,0,0,1,1,3,1,7,1,1,234,0,0,0,0,0,174500
1225,60,15384,7,5,2004,2005,788,702,1490,1,0,2,1,3,1,8,1,2,388,75,0,0,0,0,184000
609,78,12168,8,6,1934,1998,1940,1254,3194,0,0,2,1,4,1,10,2,2,380,0,0,0,0,0,359100
144,78,10335,7,5,1999,1999,1501,0,1501,1,0,2,0,3,1,6,0,2,577,29,0,0,0,0,204000
752,70,7750,7,5,2003,2003,660,660,1320,0,0,2,1,3,1,6,0,2,400,48,0,0,0,0,162000
982,98,12203,8,5,1998,1999,1276,1336,2612,1,0,2,1,4,1,8,1,3,676,0,0,0,0,0,336000
198,174,25419,8,4,1918,1990,1360,1360,3112,1,1,2,0,4,1,8,1,2,795,16,552,0,0,512,235000
884,60,6204,4,5,1912,1950,954,795,2230,1,0,1,0,5,1,10,0,1,440,188,0,0,0,0,118500
280,83,10005,7,5,1977,1977,1156,866,2022,0,0,2,1,4,1,8,1,2,505,117,0,0,0,0,192000
294,70,16659,7,7,1977,1994,1468,795,2263,1,0,2,1,3,1,9,1,2,539,250,0,0,0,0,235000
1330,63,9084,7,5,1998,1998,955,677,1632,0,0,2,1,3,1,8,1,2,462,28,0,0,0,0,176500
401,38,14963,8,5,1996,1996,1288,0,1288,1,0,1,1,1,1,4,2,2,500,30,0,0,224,0,245500
123,75,9464,6,7,1958,1958,1080,0,1080,0,0,1,0,3,1,5,0,1,288,0,0,0,130,0,136000
1208,70,9135,6,5,2003,2003,1700,0,1700,1,0,2,0,3,1,7,0,2,544,23,0,0,0,0,200000
203,50,7000,6,6,1924,1950,865,445,1310,0,0,2,0,2,1,6,0,1,398,0,126,0,0,0,112000
836,60,9600,4,7,1950,1995,1067,0,1067,0,0,2,0,2,1,4,0,2,436,0,0,0,0,0,128000
247,69,9142,6,8,1910,1950,908,1020,1928,0,0,2,0,4,2,9,0,1,440,60,112,0,0,0,137000
1387,80,16692,7,5,1978,1978,1392,1392,2784,1,0,3,1,5,1,12,2,2,564,112,0,0,440,519,250000
1373,75,9750,7,6,1998,1998,1108,989,2097,1,0,2,1,3,1,8,1,2,583,170,0,0,0,0,274300
1154,70,5890,6,8,1930,2007,816,0,816,0,0,1,0,2,1,5,0,1,432,0,96,0,0,0,120500
385,70,53107,6,5,1992,1992,1079,874,1953,1,0,2,1,3,1,9,2,2,501,231,0,0,0,0,240000
1289,40,5664,8,5,2000,2000,1659,0,1659,1,0,2,0,2,1,5,1,2,499,59,0,0,0,0,278000
855,102,17920,5,4,1955,1974,1779,0,1779,1,0,1,1,3,1,6,1,2,454,418,0,0,312,0,170000
220,43,3010,7,5,2005,2006,1248,0,1248,0,0,2,0,2,1,5,0,2,438,0,0,0,0,0,167240
642,70,7050,7,5,2001,2001,1057,872,1929,1,0,2,1,3,1,7,1,2,650,235,0,0,0,0,226000
2,80,9600,6,8,1976,1976,1262,0,1262,0,1,2,0,3,1,6,1,2,460,0,0,0,0,0,181500
113,77,9965,7,5,2007,2007,1282,1414,2696,1,0,2,1,4,1,10,1,3,792,184,0,0,168,0,383970
699,65,8450,5,8,1965,2009,894,0,894,1,0,1,0,3,1,5,1,1,336,144,0,0,0,0,138500
1394,60,10800,6,7,1905,2000,1221,691,1912,0,0,2,0,3,2,7,1,2,672,25,212,0,0,0,163000
952,60,7800,5,5,1965,1965,965,0,965,1,0,1,0,3,1,6,0,1,300,0,0,0,0,0,119900
1284,94,9400,6,5,1971,1971,912,912,1824,0,0,2,2,4,2,8,0,0,0,0,0,0,0,0,139000
1319,70,14781,8,5,2001,2002,1787,0,1787,0,0,2,0,3,1,7,1,3,748,150,0,0,0,0,275000
442,92,12108,4,4,1955,1955,1440,0,1440,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,118000
1137,80,9600,6,5,1950,1950,1032,220,1252,0,0,1,0,3,1,6,0,1,288,0,96,0,0,0,119000
1257,91,14303,8,5,1994,1994,1987,0,1987,1,0,2,0,2,1,7,1,2,691,36,0,0,0,0,301500
664,90,10012,4,5,1972,1972,1181,0,1181,1,0,2,0,3,1,6,0,2,588,0,180,0,0,0,137500
1434,93,10261,6,5,2000,2000,962,830,1792,1,0,2,1,3,1,8,1,2,451,0,0,0,0,0,186500
1258,56,4060,5,8,1922,1950,864,0,864,0,0,1,0,2,1,4,0,0,0,96,0,0,0,0,99900
1297,80,8700,5,6,1963,1963,1128,0,1128,1,0,2,0,3,1,6,0,2,525,20,123,0,0,0,155000
318,75,9000,8,5,2006,2006,1088,871,1959,0,0,2,1,3,1,8,1,3,1025,46,0,0,0,0,270000
649,70,7700,6,5,1966,1966,1051,788,1839,0,0,1,1,4,1,7,1,2,442,124,216,0,0,0,155000
710,70,7162,5,7,1966,1966,904,0,904,0,0,1,0,3,1,6,0,1,408,0,0,0,0,0,109900
1283,61,8800,5,7,1977,2008,1040,0,1040,0,0,2,0,3,1,5,0,2,484,0,0,0,288,0,150500
973,55,7892,6,5,1979,1979,918,0,918,0,0,2,0,2,1,5,1,1,264,0,0,0,0,0,99500
628,80,9600,6,6,1955,1972,1520,0,1520,1,0,1,0,3,1,7,2,1,364,0,189,0,0,0,153000
633,85,11900,7,5,1977,1977,1411,0,1411,0,0,2,0,3,1,6,1,2,544,0,0,0,0,0,82500
1249,60,9600,6,5,1917,1950,1134,924,2058,0,0,1,1,3,1,8,1,2,396,0,259,0,0,0,129500
1424,70,19690,6,7,1966,1966,1575,626,2201,0,0,2,0,4,1,8,1,2,432,236,0,0,0,738,274970
1255,60,6931,7,5,2003,2004,760,896,1656,0,0,2,1,3,1,7,1,2,397,128,0,0,0,0,165400
1349,70,16196,7,5,1998,1998,1494,0,1494,1,0,2,0,3,1,5,1,2,514,25,0,0,0,0,215000
796,70,8400,6,6,1980,1981,888,676,1564,0,0,2,1,3,1,7,1,2,476,50,0,0,204,0,171000
646,70,10530,6,5,1971,1971,981,0,981,1,0,1,1,3,1,5,0,2,576,312,40,0,0,0,143250
1013,55,10592,6,7,1923,1996,900,602,1502,0,0,1,1,3,1,7,2,1,180,0,112,0,53,0,165000
557,69,14850,5,5,1957,1957,1092,0,1092,1,0,1,0,2,1,6,1,1,299,0,0,0,122,0,141000
682,55,4500,5,5,1932,2000,848,672,1520,0,0,1,0,3,1,6,0,1,281,0,56,0,0,0,159434
578,96,11777,5,6,1966,1966,1320,0,1320,1,0,1,0,3,1,6,2,2,564,68,240,0,0,0,164500
1110,107,11362,8,5,2004,2005,1836,0,1836,1,0,2,0,3,1,7,1,3,862,185,0,0,0,0,280000
1267,60,10120,7,4,1910,1950,964,925,1889,0,0,1,1,4,2,9,1,1,308,0,264,0,0,0,122000
1184,60,10800,5,6,1920,1950,1130,0,1130,1,0,1,0,2,1,5,1,2,720,0,0,0,0,0,120000
525,95,11787,7,5,1996,1997,1383,1015,2398,1,0,2,1,3,1,8,1,3,834,60,0,0,0,0,315750
1060,70,11275,6,7,1932,1950,1096,895,1991,0,0,1,1,3,1,7,1,2,432,0,19,0,0,0,220000
541,85,14601,9,5,2006,2006,1838,0,1838,1,0,2,0,2,1,8,1,3,765,68,0,0,0,0,315000
1195,80,9364,6,7,1969,1969,663,689,1352,0,0,1,1,4,1,7,0,1,299,36,0,0,0,0,158000
749,59,10593,7,5,1996,1996,1720,0,1720,1,0,2,0,3,1,7,1,2,527,56,154,0,0,0,260400
1352,70,9247,6,6,1962,1962,858,858,1716,0,0,1,1,4,1,8,1,2,490,84,0,0,120,0,171000
485,70,7758,5,7,1962,2001,999,0,999,1,0,1,0,3,1,6,0,1,264,132,0,0,0,0,132500
96,70,9765,6,8,1993,1993,680,790,1470,0,0,2,1,3,1,6,1,2,420,63,0,0,0,0,185000
1021,60,7024,4,5,2005,2005,1132,0,1132,1,0,1,1,2,1,5,0,2,451,64,0,0,0,0,176000
564,66,21780,6,7,1918,1950,1163,511,1674,0,0,2,0,4,1,8,1,2,396,36,0,0,144,0,185000
1265,34,4060,6,5,1998,1999,1337,0,1337,1,0,2,0,2,1,5,0,2,511,68,0,0,0,0,181000
743,65,8450,7,5,2000,2001,1349,0,1349,0,0,2,0,3,1,6,0,2,539,55,0,0,0,0,179000
864,70,7931,5,5,1959,1959,1148,0,1148,1,0,1,0,3,1,6,0,1,672,0,0,0,0,0,132500
892,70,11184,6,5,1978,1978,918,765,1683,0,0,2,1,3,1,7,1,2,440,0,0,0,0,0,172500
1039,21,1533,4,6,1970,2008,798,546,1344,0,0,1,1,3,1,6,1,0,0,0,0,0,0,0,97000
207,40,13673,5,5,1962,1962,1696,0,1696,0,0,1,1,3,1,8,1,1,349,30,0,0,0,0,143900
393,70,8339,5,7,1959,1959,882,0,882,0,0,1,0,3,1,5,0,1,294,0,0,0,0,0,106500
795,70,10832,7,5,1994,1996,1086,809,1895,0,0,2,1,3,1,7,1,2,409,46,0,0,0,0,194500
871,60,6600,5,5,1962,1962,894,0,894,0,0,1,0,2,1,5,0,1,308,0,0,0,0,0,109500
398,69,7590,5,5,1962,1962,876,936,1812,0,0,2,0,4,1,8,1,1,264,168,0,0,0,0,169500
767,80,10421,7,5,1988,1988,980,734,1714,0,0,2,1,3,1,7,1,2,496,66,156,0,0,0,196500
1342,66,13695,6,5,2003,2004,1114,0,1114,1,0,1,0,3,1,6,0,2,576,78,0,0,0,0,155000
1242,83,9849,7,6,2007,2007,1689,0,1689,0,0,2,0,3,1,7,0,3,954,56,0,0,0,0,248328
1029,79,9492,5,5,1941,1950,968,408,1376,1,0,1,0,3,1,6,1,1,240,0,0,0,0,0,105000
643,75,13860,8,7,1972,1995,2000,704,2704,1,0,2,1,4,1,9,3,2,538,111,0,0,0,0,345000
613,70,11885,8,5,2001,2001,1299,573,1872,1,0,2,1,3,1,7,1,2,531,122,0,0,0,0,261500
961,50,7207,5,7,1958,2008,858,0,858,1,0,1,0,2,1,4,0,0,0,0,0,0,0,0,116500
726,60,6960,4,6,1970,1970,864,0,864,0,0,1,0,3,1,5,0,2,660,0,0,0,0,0,120500
684,90,11248,9,5,2002,2002,1668,0,1668,1,0,2,0,3,1,7,1,3,702,45,0,0,0,0,285000
99,85,10625,5,5,1920,1950,835,0,835,0,0,1,0,2,1,5,0,1,366,0,77,0,0,0,83000
805,75,9000,5,5,1954,1954,1128,0,1128,0,0,1,0,2,1,5,0,1,286,0,0,0,0,0,118000
407,51,10480,6,5,1936,1950,1166,0,1639,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,115000
503,70,9170,5,7,1965,1965,1214,0,1214,1,0,1,0,2,1,6,0,2,461,0,184,0,0,0,140000
1072,78,11700,6,6,1968,1968,829,727,1556,0,0,1,1,4,1,8,0,2,441,0,0,0,0,0,154000
1057,43,7052,7,5,2005,2005,1364,0,1364,1,0,2,0,2,1,6,1,2,484,36,0,0,0,0,185850
930,70,13006,7,5,1997,1997,993,1243,2236,0,0,2,1,4,1,8,1,2,642,0,0,0,0,0,222000
780,78,10530,6,5,1977,1977,1004,0,1004,1,0,1,0,2,1,4,0,2,504,0,0,0,0,0,135000
201,80,8546,4,5,2003,2004,1121,0,1121,0,0,2,0,2,1,5,0,2,440,64,0,0,0,0,140000
135,78,10335,5,6,1968,1993,1721,0,1721,0,0,2,1,3,1,7,1,2,440,96,180,0,0,0,180000
1052,103,11175,7,5,2007,2007,1316,0,1316,0,0,2,0,3,1,6,1,2,440,20,0,0,0,0,200141
41,84,8658,6,5,1965,1965,1324,0,1324,0,0,2,0,3,1,6,1,2,440,138,0,0,0,0,160000
1018,70,5814,8,5,1984,1984,1360,0,1360,1,0,1,0,1,1,4,1,2,565,0,0,0,0,0,187500
231,73,8760,6,6,1959,1959,1194,0,1194,1,0,1,0,3,1,6,0,1,312,0,120,0,0,0,148000
379,88,11394,9,2,2010,2010,1856,0,1856,1,0,1,1,1,1,8,1,3,834,0,0,0,0,0,394432
289,70,9819,5,5,1967,1967,900,0,900,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,122000
419,60,8160,5,6,1940,1950,756,378,1134,1,0,1,1,3,1,7,0,1,240,0,0,0,0,0,126000
392,71,12209,6,5,2001,2002,804,1157,1961,1,0,2,1,3,1,7,1,2,560,192,0,0,0,0,215000
593,60,6600,5,8,1982,2003,816,0,816,1,0,1,0,2,1,4,0,2,816,0,0,0,0,0,138000
1163,109,8724,5,5,1968,1968,894,0,894,0,0,1,0,3,1,5,1,2,450,0,0,0,0,0,129000
1087,70,1974,4,5,1973,1973,546,546,1092,0,0,1,1,3,1,6,0,1,286,96,0,0,0,0,83500
648,85,10452,6,5,1953,1953,1094,0,1094,0,0,1,0,3,1,5,2,2,495,0,0,0,287,0,155000
1153,90,14115,6,7,1956,2004,1811,0,1811,0,0,1,0,2,1,6,1,2,470,0,280,0,0,0,230000
521,60,10800,4,7,1900,2000,694,600,1294,0,0,2,0,3,2,7,0,0,0,114,210,0,0,0,106250
65,70,9375,7,5,1997,1998,1057,977,2034,1,0,2,1,3,1,8,0,2,645,36,0,0,0,0,219500
15,70,10920,6,5,1960,1960,1253,0,1253,1,0,1,1,2,1,5,1,1,352,213,176,0,0,0,157000
1181,70,11170,7,5,1990,1991,1298,1216,2514,0,0,2,1,4,1,8,0,2,693,0,0,0,0,0,250000
1065,70,11000,5,6,1966,1966,1154,0,1154,0,0,1,1,3,1,6,1,2,480,58,0,0,0,0,154000
493,105,15578,6,5,2006,2006,728,728,1456,0,0,2,1,3,1,8,0,2,429,0,0,0,0,0,172785
380,60,8123,6,5,2000,2000,1007,793,1800,0,0,2,1,3,1,7,1,2,463,63,0,0,0,0,179000
188,60,10410,5,7,1916,1987,808,704,1656,0,0,2,1,3,1,8,0,1,180,0,0,140,0,0,135000
764,82,9430,8,5,1999,1999,1268,1097,2365,1,0,2,1,3,1,8,1,3,856,128,0,0,180,0,337000
217,65,8450,7,5,2004,2004,1436,0,1436,1,0,2,0,3,1,8,0,2,484,98,0,0,0,0,210000
792,70,11333,6,5,1976,1976,1062,0,1062,1,0,1,0,3,1,5,2,2,539,0,0,0,0,0,146800
1077,60,10800,5,8,1936,1989,1096,370,1466,0,1,2,0,3,1,7,1,2,566,21,0,0,0,0,170000
879,88,11782,5,7,1961,1995,1155,0,1155,1,0,1,0,3,1,6,0,2,576,0,0,0,0,0,148000
338,70,9135,7,5,2002,2003,1536,0,1536,1,0,2,0,3,1,7,0,2,532,74,0,0,0,0,214000
720,69,9920,5,6,1969,1969,971,0,971,0,0,1,1,3,1,5,1,1,300,0,0,0,0,0,128500
296,37,7937,6,6,1984,1984,1003,0,1003,1,0,1,0,3,1,6,0,2,588,0,0,0,0,0,142500
1017,73,11883,7,5,1996,1996,1504,0,1504,1,0,2,0,3,1,6,1,2,478,66,0,0,0,0,203000
1276,95,11345,5,5,1948,1950,928,992,1920,0,0,2,0,4,2,10,0,2,400,0,0,0,0,0,137000
456,80,9600,7,6,1973,1973,1242,0,1242,0,0,1,1,3,1,6,1,2,528,0,0,0,0,0,175500
1458,66,9042,7,9,1941,2006,1188,1152,2340,0,0,2,0,4,1,9,2,1,252,60,0,0,0,0,266500
816,48,12137,7,5,1998,1998,1661,0,1661,0,0,2,0,3,1,6,0,2,598,34,0,0,0,0,224900
270,70,7917,6,7,1976,1976,1113,0,1113,1,0,1,1,3,1,6,1,1,504,30,0,0,0,0,148000
996,51,4712,4,7,1946,1950,774,456,1230,1,0,1,1,3,1,5,0,1,305,57,0,0,63,0,121600
202,75,10125,6,6,1977,1977,1279,0,1279,0,1,2,0,3,1,6,2,2,473,83,0,0,0,0,171500
162,110,13688,9,5,2003,2004,1572,1096,2668,1,0,2,1,3,1,10,2,3,726,0,0,0,0,0,412500
